Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,High school degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3732.086957,58.86956522,1298.956522,8077.217391,5153.826087,4.086956522,90903.65217,658.826087,562.0434783,4203.217391,112296.5217,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,High school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3992.952632,5.079365079,8962.931579,8787.031579,6452.426316,3.831578947,106734.2211,331.5421053,621.2083208,5857.378947,139801.3158,18.78947368
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Less than a high school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4546.966154,30.71517028,5673.156923,8930.526154,6736.421538,4.633846154,108744.1631,406.2923077,430.7194139,5437.781538,139233.6615,14.64615385
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,4546.269841,80.9047619,4218.333333,8641.714286,6044.126984,4.317460317,104566.8254,439.4285714,1177.912925,5048.222222,131700.1587,47.22222222
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Some college education,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4135.349103,18.71615008,11555.26427,9865.476346,6435.921697,3.960848287,116958.7977,390.223491,357.7808592,6917.784666,155204.6003,9.706362153
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Some college education,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3265.44,72,10170.18667,8032.306667,5483.146667,3.373333333,98214.48,361.0266667,424.16,5760.12,130110.6667,7.933333333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,College degree,Hispanic,Divorced,Not in poverty,Renter,0,2272.84,50.95833333,11217.02,4587.94,6349.94,2.48,81037.48,196.42,768.44,4347.26,109113.8,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,2663.858696,24.45652174,5735.815217,5407.456522,6595.336957,3.445652174,87128.91304,308.326087,698.4782609,4074.336957,110786.9565,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,High school degree,Hispanic,Widowed,Not in poverty,Renter,0,1583.45,0,2871.525,3518,5256.45,2.2,57811.425,94.7,537.9,2444.95,72823.25,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,College degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2715.385321,46.1682243,17938.65138,8598.559633,4263.678899,2.550458716,102791.0275,214.3027523,404.5932722,7065.926606,142735.5046,5.458715596
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,College degree,Hispanic,Separated,Not in poverty,Owner with mortgage,985.4634146,2245.560976,1.25,861.097561,4184.853659,2735.219512,2.341463415,53395.85366,91.7804878,1328.487805,2361.219512,63352.92683,58.04878049
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Some college education,Hispanic,Widowed,In poverty,Renter,0,152.5,0,-1996.5,34.5,8250,1.5,2733.5,0,0,126.5,9300,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,High school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,1076.336538,2078.495192,42.08737864,-796.3894231,3562.336538,3223.216346,2.514423077,52761.12019,171.2115385,1324.599038,1781.947115,60063.36538,25.74519231
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Some college education,Hispanic,Never married,In poverty,Renter,0,653.3181818,0,-4267.681818,484.8181818,2354.272727,2.454545455,15599.13636,114.7727273,559.0909091,-8.363636364,14141.81818,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Some college education,Hispanic,Married,In poverty,Renter,0,796.6190476,0,-6801.285714,474.4285714,5629.428571,3.285714286,16208.90476,247.2380952,328.5714286,-42.38095238,15690,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,Some college education,Hispanic,Divorced,In poverty,Renter,0,461.5,0,-3115.875,189.625,1622.25,1.5,9916.375,111.125,0,-40.25,8922.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,College degree,Hispanic,Never married,Not in poverty,Renter,0,3344.354286,0,13941.79429,8064.508571,7098.525714,3.04,107615.1886,58.12571429,233.7142857,6287.297143,146112.3429,3.4
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",New York,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,977.0573529,3487.375,35.86074074,-3066.094118,5623.333824,4003.613235,3.882352941,73255.45294,382.1514706,1477.113627,2376.316176,82834.66176,46.375
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1979,0,-9842,1760,3560,3,25387,74,0,230,23000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,211.9285714,505.7142857,28.57142857,-2414.142857,653,2981.785714,1.5,24394.64286,232.8571429,890.4285714,264.3571429,25021.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1103.5,0,-3203.5,650.5,4572.5,1.5,11394,0,0,33,14550,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Widowed,In poverty,Renter,0,565.4285714,42.85714286,-4083.714286,1300,7493.714286,2.285714286,11357.42857,0,294.8571429,190.5714286,16485.71429,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Hispanic,Married,In poverty,Owner with mortgage,0,1764.176471,0,-8458.647059,1563.764706,4521.823529,3.294117647,18770.11765,179.1176471,0,232.0588235,18282.35294,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Married,In poverty,Renter,0,1672.04,0,-9957.2,869.2,4026.8,3.76,16563,327.68,1090.56,53.36,12060,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,126.6206897,1706.586207,16.48275862,-5655.068966,3036.551724,3617.413793,3.413793103,52587.7931,365.4827586,1779.310345,1344.448276,54230.34483,39.51724138
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Separated,Not in poverty,Renter,0,2984.052632,0,-9012.368421,3961.789474,3227.578947,3.947368421,49481.36842,1060.842105,1044.421053,1425.105263,49800,40.21052632
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1720,0,-12012.66667,1529.583333,4124.166667,4.25,21251.75,275.0833333,329,96.33333333,16105,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1704.533333,662.2666667,26.66666667,-5521.666667,243.7333333,892.6666667,2.333333333,14771.26667,157.2666667,1504.266667,14.86666667,7594,76.4
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Not Hispanic,Widowed,In poverty,Renter,0,152.3333333,0,-1448.333333,61.33333333,3745.333333,1,3762.333333,0,620,70.33333333,5723.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2725.2,0,-1721.7,4673,6340.9,2.9,56774.3,637.9,1276.6,2272.9,69150,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2762.454545,0,3538.454545,5460.181818,2630.409091,2.106060606,57082.77273,79.10606061,209.9393939,2939.272727,74116.51515,28.95454545
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Not Hispanic,Separated,In poverty,Renter,0,0,133.3333333,-1866.666667,0,1506.666667,1.666666667,5826.666667,0,1000,0,4333.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1471.666667,0,-577,2376.666667,970,2,38387.66667,0,964,1034.666667,42700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Separated,In poverty,Owner with mortgage,3188.5,1008.5,0,-5164.5,199,60,2,10545.5,815,0,0,2645,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1434,0,1196.666667,2771.666667,71142.33333,1.666666667,-31966,0,190,1478.666667,45866.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Hispanic,Never married,Not in poverty,Renter,0,3382.375,0,-839.125,5929.84375,5236.5,3.25,61117.4375,293.46875,435.5,2598.0625,76671.875,23.875
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1815.346154,0,2286.692308,3994.769231,3704.230769,1.769230769,45512.92308,271.7692308,286.6153846,2206.653846,59006.53846,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,644,1068.5,0,-2389,765.3571429,4719.928571,1.5,8603,0,192.8571429,165.5,12096.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Married,Not in poverty,Renter,0,3354.285714,0,-4367.571429,5098.649351,4618.045455,3.837662338,62594.28571,395.7402597,294.8311688,2170.662338,72789.35065,32.24675325
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Widowed,Not in poverty,Renter,0,814.8,0,-1385.4,2323,6096,2.4,45777.2,29.6,240,1504.2,54860,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Divorced,In poverty,Owner with mortgage,954.8571429,337,42.85714286,-3530.714286,261.4285714,1166.285714,1.857142857,12159.57143,67.42857143,935.7142857,66.42857143,8350,109.1428571
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3684.005,0,-191.555,6575.56,4679.905,3.835,78916.465,446.515,387.036,3451.685,96390.6,17.195
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Separated,In poverty,Owner with mortgage,0,1966.5,66.66666667,-5509,1130,2804.333333,3.333333333,22361,78.66666667,655,164,22116.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1979,0,-14800,612,0,4,21248,943,96,0,8000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Never married,In poverty,Renter,0,95,0,-5843,21.5,4012.5,2,6390,471.5,375,0,4530,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,2086.6,0,-6794.8,1408.8,6857.4,3.4,25649,0,604.8,246.8,28848.8,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Not Hispanic,Never married,In poverty,Renter,0,228.5,150,-2350,23,140,1.5,8373.5,236,1529,0,4500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Widowed,Not in poverty,Owner with mortgage,180.8,2223,0,-4505.6,2850.2,1651.4,2.6,41294.2,188.6,600,856.6,43400,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,890.8,0,-4898,828.6,3827.4,2.8,17108.6,94.4,338.4,15.8,17340,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2401.125,0,-1500.517857,4957.714286,5945.392857,3.571428571,68359.46429,317.875,863.7857143,2475.75,81478.03571,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Married,Not in poverty,Renter,0,3038.627907,2.976744186,-8461.348837,4865.623256,3162.55814,4.325581395,61739.86977,955.0604651,867.9627907,1745.227907,64408.97674,12.4372093
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Hispanic,Separated,Not in poverty,Renter,0,3205.2,40,-4641,5560,4562.6,4,69714.7,330.1,1029.6,2376.2,78992,38.2
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,375.7142857,2225.857143,0,-8872.714286,2097.095238,995.2857143,2.857142857,35182.85714,871.4761905,719.5238095,566.2380952,30264.7619,18.19047619
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1476,0,-4613.444444,1282.111111,9039.666667,2.666666667,12225.44444,52.44444444,934.6666667,275.3333333,18697.77778,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3961.59436,0,23850.77007,10759.09328,5503.900217,3.245119306,130004.8872,293.6290672,125.8958785,8147.049892,181801.8959,2.485900217
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,Some college education,Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,228,0,-2902,765,400,1,11509,0,0,0,10000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",North Carolina,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,1822.006757,1.689189189,-927.3986486,3099.837838,5598.472973,2.817567568,58123.83108,231.2635135,599.222973,1855.432432,68758.94595,7.743243243
